customer_sk,full_name,city,source_system,company,company_code,recency_days,frequency,monetary_syp,r_score,f_score,m_score,rfm_code,segment
923,مريم الأحمد,Quneitra,SYRIATEL,Syriatel,SYRIATEL,56,7,508000.00,2,3,3,233,At Risk
924,إبراهيم البيطار,Tartus,SYRIATEL,Syriatel,SYRIATEL,67,3,285000.00,2,1,2,212,Other
925,محمد الطرابلسي,Tartus,SYRIATEL,Syriatel,SYRIATEL,7,63,3912000.00,5,5,5,555,Champions
926,هدى العمر,Damascus,SYRIATEL,Syriatel,SYRIATEL,6,8,490000.00,5,4,3,543,Loyal
927,خالد العلي,Homs,SYRIATEL,Syriatel,SYRIATEL,25,6,730000.00,3,2,4,324,Other
928,باسل الرفاعي,Quneitra,SYRIATEL,Syriatel,SYRIATEL,234,3,78000.00,1,1,1,111,Lost
929,علي الشامي,Daraa,SYRIATEL,Syriatel,SYRIATEL,19,12,681000.00,4,5,4,454,Champions
930,كريم الحلبي,Rif Dimashq,SYRIATEL,Syriatel,SYRIATEL,34,9,665000.00,3,4,4,344,Loyal
931,إبراهيم الكيلاني,Tartus,SYRIATEL,Syriatel,SYRIATEL,236,8,424000.00,1,4,3,143,At Risk
932,نزار السيد,Tartus,SYRIATEL,Syriatel,SYRIATEL,10,12,1239000.00,5,5,5,555,Champions
933,وليد القباني,Daraa,SYRIATEL,Syriatel,SYRIATEL,79,7,575000.00,1,3,4,134,At Risk
934,يوسف الطرابلسي,Idlib,SYRIATEL,Syriatel,SYRIATEL,10,7,535000.00,5,3,3,533,Loyal
935,هدى الكردي,Idlib,SYRIATEL,Syriatel,SYRIATEL,61,7,475000.00,2,3,3,233,At Risk
936,سارة السوري,Deir ez-Zor,SYRIATEL,Syriatel,SYRIATEL,57,7,451000.00,2,3,3,233,At Risk
937,مريم الحلبي,Rif Dimashq,SYRIATEL,Syriatel,SYRIATEL,6,9,718000.00,5,4,4,544,Champions
938,سارة القباني,Homs,SYRIATEL,Syriatel,SYRIATEL,166,3,160000.00,1,1,1,111,Lost
939,نور الطرابلسي,Tartus,SYRIATEL,Syriatel,SYRIATEL,11,9,835000.00,4,4,5,445,Champions
940,مريم العظمة,Rif Dimashq,SYRIATEL,Syriatel,SYRIATEL,64,10,868000.00,2,5,5,255,At Risk
941,أحمد الشامي,Tartus,SYRIATEL,Syriatel,SYRIATEL,2,7,844000.00,5,3,5,535,Loyal
942,سليمان الحلبي,Raqqa,SYRIATEL,Syriatel,SYRIATEL,2,13,740000.00,5,5,4,554,Champions
943,حسن العظمة,Damascus,SYRIATEL,Syriatel,SYRIATEL,11,3,230000.00,4,1,1,411,New
944,باسل المصري,Quneitra,SYRIATEL,Syriatel,SYRIATEL,111,5,208000.00,1,2,1,121,Lost
945,Mustafa Zoubi,Raqqa,MTN,MTN Syria,MTN,0,10,634000.00,5,5,4,554,Champions
946,Layla Halabi,Quneitra,MTN,MTN Syria,MTN,58,8,621000.00,2,4,4,244,At Risk
947,Mustafa Hassan,Latakia,MTN,MTN Syria,MTN,155,5,175000.00,1,2,1,121,Lost
948,Aisha Shami,Tartus,MTN,MTN Syria,MTN,60,10,864000.00,2,5,5,255,At Risk
949,Omar Halabi,Raqqa,MTN,MTN Syria,MTN,22,5,215000.00,4,2,1,421,Other
950,Ali Ali,Damascus,MTN,MTN Syria,MTN,64,5,400000.00,2,2,2,222,Other
951,Ahmad Homsi,Damascus,MTN,MTN Syria,MTN,98,5,233000.00,1,2,1,121,Lost
952,Mustafa Hassan,Al-Hasakah,MTN,MTN Syria,MTN,2,7,428000.00,5,3,3,533,Loyal
953,Layla Ahmad,Damascus,MTN,MTN Syria,MTN,165,5,355000.00,1,2,2,122,Lost
954,Huda Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,18,6,550000.00,4,2,4,424,Other
955,Huda Tarabulsi,Deir ez-Zor,MTN,MTN Syria,MTN,11,10,715000.00,4,5,4,454,Champions
956,Hassan Rifai,Rif Dimashq,MTN,MTN Syria,MTN,210,1,5000.00,1,1,1,111,Lost
957,Yousef Tarabulsi,Damascus,MTN,MTN Syria,MTN,39,8,571000.00,3,4,4,344,Loyal
958,Ibrahim Shami,Latakia,MTN,MTN Syria,MTN,33,5,385000.00,3,2,2,322,Other
959,Fatima Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,64,9,588000.00,2,4,4,244,At Risk
960,Ahmad Sayed,As-Suwayda,MTN,MTN Syria,MTN,16,9,567000.00,4,4,4,444,Champions
961,Khaled Khatib,As-Suwayda,MTN,MTN Syria,MTN,11,8,546000.00,4,4,3,443,Loyal
962,Yousef Homsi,Homs,MTN,MTN Syria,MTN,138,7,266000.00,1,3,1,131,At Risk
963,Mohammad Sayed,As-Suwayda,MTN,MTN Syria,MTN,10,6,583000.00,5,2,4,524,Other
964,Nizar Souri,Aleppo,MTN,MTN Syria,MTN,28,13,549000.00,3,5,3,353,Loyal
965,Yousef Rifai,Latakia,MTN,MTN Syria,MTN,18,8,535000.00,4,4,3,443,Loyal
966,Mustafa Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,10,8,488000.00,5,4,3,543,Loyal
967,Maher Sayed,Raqqa,MTN,MTN Syria,MTN,65,8,438000.00,2,4,3,243,At Risk
968,Rana Tarabulsi,Rif Dimashq,MTN,MTN Syria,MTN,7,11,583000.00,5,5,4,554,Champions
969,Mohammad Halabi,Aleppo,MTN,MTN Syria,MTN,61,8,431000.00,2,4,3,243,At Risk
970,Reem Masri,Latakia,MTN,MTN Syria,MTN,15,6,438000.00,4,2,3,423,Other
971,Rana Khatib,Idlib,MTN,MTN Syria,MTN,16,4,145000.00,4,1,1,411,New
972,Mustafa Sayed,Rif Dimashq,MTN,MTN Syria,MTN,89,6,470000.00,1,2,3,123,Lost
973,Yousef Hassan,Hama,MTN,MTN Syria,MTN,30,6,630000.00,3,2,4,324,Other
974,Rana Zoubi,Daraa,MTN,MTN Syria,MTN,1,11,1003000.00,5,5,5,555,Champions
975,Omar Dimashqi,Homs,MTN,MTN Syria,MTN,70,8,313000.00,2,4,2,242,At Risk
976,Hassan Ali,Idlib,MTN,MTN Syria,MTN,30,9,493000.00,3,4,3,343,Loyal
977,Sarah Kurdi,Quneitra,MTN,MTN Syria,MTN,24,9,503000.00,3,4,3,343,Loyal
978,Nizar Halabi,As-Suwayda,MTN,MTN Syria,MTN,5,3,310000.00,5,1,2,512,New
979,Sami Rifai,Hama,MTN,MTN Syria,MTN,10,8,730000.00,5,4,4,544,Champions
980,Zainab Ali,Quneitra,MTN,MTN Syria,MTN,1,9,476000.00,5,4,3,543,Loyal
981,Layla Rifai,Rif Dimashq,MTN,MTN Syria,MTN,61,8,805000.00,2,4,5,245,At Risk
982,Fatima Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,87,9,736000.00,1,4,4,144,At Risk
983,Maher Zoubi,Daraa,MTN,MTN Syria,MTN,23,7,328000.00,4,3,2,432,Loyal
984,Reem Masri,Latakia,MTN,MTN Syria,MTN,12,64,4314000.00,4,5,5,455,Champions
985,Reem Kurdi,Aleppo,MTN,MTN Syria,MTN,13,6,276000.00,4,2,2,422,Other
986,Waleed Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,5,8,453000.00,5,4,3,543,Loyal
987,Ibrahim Kurdi,Daraa,MTN,MTN Syria,MTN,80,9,445000.00,1,4,3,143,At Risk
988,Omar Sayed,Latakia,MTN,MTN Syria,MTN,15,7,300000.00,4,3,2,432,Loyal
989,Reem Kurdi,Damascus,MTN,MTN Syria,MTN,86,6,243000.00,1,2,1,121,Lost
990,Layla Souri,Aleppo,MTN,MTN Syria,MTN,30,9,650000.00,3,4,4,344,Loyal
991,Mustafa Masri,Daraa,MTN,MTN Syria,MTN,14,8,453000.00,4,4,3,443,Loyal
992,Noor Ahmad,Latakia,MTN,MTN Syria,MTN,49,5,495000.00,2,2,3,223,Other
993,Aisha Zoubi,Raqqa,MTN,MTN Syria,MTN,44,3,210000.00,3,1,1,311,Other
994,Omar Rifai,Homs,MTN,MTN Syria,MTN,26,11,698000.00,3,5,4,354,Loyal
995,Fatima Khatib,Raqqa,MTN,MTN Syria,MTN,20,5,695000.00,4,2,4,424,Other
996,Yousef Tarabulsi,Deir ez-Zor,MTN,MTN Syria,MTN,27,10,506000.00,3,5,3,353,Loyal
997,Rana Ali,Aleppo,MTN,MTN Syria,MTN,261,1,35000.00,1,1,1,111,Lost
998,Noor Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,105,4,355000.00,1,1,2,112,Lost
999,Zainab Rifai,Homs,MTN,MTN Syria,MTN,6,68,5703000.00,5,5,5,555,Champions
1000,Layla Rifai,Quneitra,MTN,MTN Syria,MTN,1,11,402000.00,5,5,2,552,Loyal
1001,Mohammad Homsi,Quneitra,MTN,MTN Syria,MTN,7,11,788000.00,5,5,5,555,Champions
1002,Mustafa Omar,As-Suwayda,MTN,MTN Syria,MTN,6,8,510000.00,5,4,3,543,Loyal
1003,Rana Souri,Homs,MTN,MTN Syria,MTN,20,11,1148000.00,4,5,5,455,Champions
1004,Maryam Khatib,Aleppo,MTN,MTN Syria,MTN,29,10,427000.00,3,5,3,353,Loyal
1005,Maher Rifai,Tartus,MTN,MTN Syria,MTN,60,7,428000.00,2,3,3,233,At Risk
1006,Hussein Zoubi,Daraa,MTN,MTN Syria,MTN,73,6,300000.00,2,2,2,222,Other
1007,Aisha Ali,Aleppo,MTN,MTN Syria,MTN,15,8,238000.00,4,4,1,441,Loyal
1008,Ali Omar,Rif Dimashq,MTN,MTN Syria,MTN,44,5,71000.00,3,2,1,321,Other
1009,Omar Masri,Idlib,MTN,MTN Syria,MTN,7,8,576000.00,5,4,4,544,Champions
1010,Omar Khatib,Tartus,MTN,MTN Syria,MTN,133,5,475000.00,1,2,3,123,Lost
1011,Sami Ahmad,Hama,MTN,MTN Syria,MTN,1,10,468000.00,5,5,3,553,Loyal
1012,Hussein Halabi,Tartus,MTN,MTN Syria,MTN,204,3,258000.00,1,1,1,111,Lost
1013,Fatima Shami,Rif Dimashq,MTN,MTN Syria,MTN,4,8,960000.00,5,4,5,545,Champions
1014,Omar Ahmad,As-Suwayda,MTN,MTN Syria,MTN,13,9,845000.00,4,4,5,445,Champions
1015,Hussein Shami,Homs,MTN,MTN Syria,MTN,8,7,373000.00,5,3,2,532,Loyal
1016,Ibrahim Ahmad,Deir ez-Zor,MTN,MTN Syria,MTN,20,6,306000.00,4,2,2,422,Other
1017,Noor Tarabulsi,Aleppo,MTN,MTN Syria,MTN,33,8,358000.00,3,4,2,342,Loyal
1018,Huda Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,73,4,370000.00,2,1,2,212,Other
1019,Omar Homsi,Aleppo,MTN,MTN Syria,MTN,144,2,43000.00,1,1,1,111,Lost
1020,Bashar Shami,Quneitra,MTN,MTN Syria,MTN,43,8,475000.00,3,4,3,343,Loyal
1021,Sarah Hassan,Idlib,MTN,MTN Syria,MTN,27,7,1045000.00,3,3,5,335,Loyal
1022,Mohammad Khatib,Idlib,MTN,MTN Syria,MTN,30,11,881000.00,3,5,5,355,Loyal
1023,Ibrahim Halabi,Rif Dimashq,MTN,MTN Syria,MTN,66,9,441000.00,2,4,3,243,At Risk
1024,Mohammad Masri,Deir ez-Zor,MTN,MTN Syria,MTN,147,4,310000.00,1,1,2,112,Lost
1025,Mohammad Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,28,6,326000.00,3,2,2,322,Other
1026,Noor Souri,Al-Hasakah,MTN,MTN Syria,MTN,10,8,548000.00,5,4,3,543,Loyal
1027,Sarah Omar,Idlib,MTN,MTN Syria,MTN,19,7,403000.00,4,3,2,432,Loyal
1028,Nizar Rifai,Aleppo,MTN,MTN Syria,MTN,100,9,1030000.00,1,4,5,145,At Risk
1029,Hussein Rifai,Quneitra,MTN,MTN Syria,MTN,67,13,713000.00,2,5,4,254,At Risk
1030,Ali Homsi,Deir ez-Zor,MTN,MTN Syria,MTN,1,5,268000.00,5,2,1,521,Other
1031,Ali Homsi,Quneitra,MTN,MTN Syria,MTN,68,5,625000.00,2,2,4,224,Other
1032,Fatima Rifai,As-Suwayda,MTN,MTN Syria,MTN,9,63,3340000.00,5,5,5,555,Champions
1033,Rana Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,20,11,641000.00,4,5,4,454,Champions
1034,Reem Homsi,Homs,MTN,MTN Syria,MTN,56,5,435000.00,2,2,3,223,Other
1035,Fatima Tarabulsi,Tartus,MTN,MTN Syria,MTN,6,9,578000.00,5,4,4,544,Champions
1036,Nizar Masri,Homs,MTN,MTN Syria,MTN,49,9,418000.00,2,4,3,243,At Risk
1037,Bashar Souri,Hama,MTN,MTN Syria,MTN,148,4,230000.00,1,1,1,111,Lost
1038,Ali Khatib,Hama,MTN,MTN Syria,MTN,13,9,733000.00,4,4,4,444,Champions
1039,Ibrahim Hassan,Homs,MTN,MTN Syria,MTN,18,5,295000.00,4,2,2,422,Other
1040,Omar Masri,Deir ez-Zor,MTN,MTN Syria,MTN,13,13,999000.00,4,5,5,455,Champions
1041,Yousef Khatib,Latakia,MTN,MTN Syria,MTN,62,7,558000.00,2,3,4,234,At Risk
1042,Noor Zoubi,As-Suwayda,MTN,MTN Syria,MTN,74,3,188000.00,2,1,1,211,Other
1043,Layla Hassan,Homs,MTN,MTN Syria,MTN,10,3,105000.00,5,1,1,511,New
1044,Sarah Dimashqi,Homs,MTN,MTN Syria,MTN,119,3,178000.00,1,1,1,111,Lost
1045,Khaled Khatib,Latakia,MTN,MTN Syria,MTN,109,9,462000.00,1,4,3,143,At Risk
1046,Zainab Dimashqi,Raqqa,MTN,MTN Syria,MTN,69,7,648000.00,2,3,4,234,At Risk
1047,Nizar Sayed,Daraa,MTN,MTN Syria,MTN,6,64,3431000.00,5,5,5,555,Champions
1048,Fatima Khatib,Raqqa,MTN,MTN Syria,MTN,12,7,903000.00,4,3,5,435,Loyal
1049,Reem Tarabulsi,Homs,MTN,MTN Syria,MTN,35,8,1123000.00,3,4,5,345,Loyal
1050,Zainab Ali,Raqqa,MTN,MTN Syria,MTN,43,8,346000.00,3,4,2,342,Loyal
1051,Mustafa Ali,Hama,MTN,MTN Syria,MTN,21,10,402000.00,4,5,2,452,Loyal
1052,Ahmad Kurdi,Quneitra,MTN,MTN Syria,MTN,71,9,603000.00,2,4,4,244,At Risk
1053,Hussein Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,64,7,179000.00,2,3,1,231,At Risk
1054,Maryam Dimashqi,Quneitra,MTN,MTN Syria,MTN,7,6,68000.00,5,2,1,521,Other
1055,Maher Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,127,8,680000.00,1,4,4,144,At Risk
1056,Ahmad Rifai,Homs,MTN,MTN Syria,MTN,178,3,130000.00,1,1,1,111,Lost
1057,Nizar Kurdi,Aleppo,MTN,MTN Syria,MTN,90,5,110000.00,1,2,1,121,Lost
1058,Sarah Kurdi,Idlib,MTN,MTN Syria,MTN,63,10,479000.00,2,5,3,253,At Risk
1059,Hassan Masri,Damascus,MTN,MTN Syria,MTN,1,9,703000.00,5,4,4,544,Champions
1060,Aisha Homsi,Hama,MTN,MTN Syria,MTN,53,7,405000.00,2,3,2,232,At Risk
1061,Mustafa Omar,Daraa,MTN,MTN Syria,MTN,45,7,535000.00,3,3,3,333,Loyal
1062,Zainab Sayed,Al-Hasakah,MTN,MTN Syria,MTN,9,11,819000.00,5,5,5,555,Champions
1063,Yousef Ahmad,Raqqa,MTN,MTN Syria,MTN,10,15,955000.00,5,5,5,555,Champions
1064,Nizar Sayed,Aleppo,MTN,MTN Syria,MTN,7,5,471000.00,5,2,3,523,Other
1065,Layla Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,9,5,590000.00,5,2,4,524,Other
1066,Hassan Ali,Al-Hasakah,MTN,MTN Syria,MTN,3,6,253000.00,5,2,1,521,Other
1067,Fatima Khatib,Idlib,MTN,MTN Syria,MTN,30,3,163000.00,3,1,1,311,Other
1068,Nizar Omar,Idlib,MTN,MTN Syria,MTN,25,11,660000.00,3,5,4,354,Loyal
1069,Sami Hassan,Al-Hasakah,MTN,MTN Syria,MTN,17,7,245000.00,4,3,1,431,Loyal
1070,Yousef Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,123,6,635000.00,1,2,4,124,Lost
1071,Hussein Sayed,Aleppo,MTN,MTN Syria,MTN,26,6,180000.00,3,2,1,321,Other
1072,Khaled Hassan,Homs,MTN,MTN Syria,MTN,20,5,136000.00,4,2,1,421,Other
1073,Mohammad Souri,Quneitra,MTN,MTN Syria,MTN,44,11,628000.00,3,5,4,354,Loyal
1074,Waleed Halabi,Aleppo,MTN,MTN Syria,MTN,79,7,765000.00,1,3,5,135,At Risk
1075,Maher Hassan,Deir ez-Zor,MTN,MTN Syria,MTN,34,3,226000.00,3,1,1,311,Other
1076,Hassan Khatib,As-Suwayda,MTN,MTN Syria,MTN,25,10,563000.00,3,5,4,354,Loyal
1077,Sami Kurdi,As-Suwayda,MTN,MTN Syria,MTN,45,9,584000.00,3,4,4,344,Loyal
1078,Omar Homsi,Aleppo,MTN,MTN Syria,MTN,6,10,523000.00,5,5,3,553,Loyal
1079,Hussein Kurdi,Latakia,MTN,MTN Syria,MTN,59,7,425000.00,2,3,3,233,At Risk
1080,Fatima Souri,Daraa,MTN,MTN Syria,MTN,61,3,74000.00,2,1,1,211,Other
1081,Zainab Rifai,Latakia,MTN,MTN Syria,MTN,139,6,530000.00,1,2,3,123,Lost
1082,Ahmad Khatib,As-Suwayda,MTN,MTN Syria,MTN,119,7,728000.00,1,3,4,134,At Risk
1083,Hassan Rifai,Homs,MTN,MTN Syria,MTN,12,9,553000.00,4,4,4,444,Champions
1084,Khaled Ali,Rif Dimashq,MTN,MTN Syria,MTN,88,5,190000.00,1,2,1,121,Lost
1085,Maryam Hassan,Deir ez-Zor,MTN,MTN Syria,MTN,9,52,3686000.00,5,5,5,555,Champions
1086,Mohammad Ali,Al-Hasakah,MTN,MTN Syria,MTN,62,6,588000.00,2,2,4,224,Other
1087,Hassan Sayed,Al-Hasakah,MTN,MTN Syria,MTN,51,7,430000.00,2,3,3,233,At Risk
1088,Ali Shami,Daraa,MTN,MTN Syria,MTN,84,9,905000.00,1,4,5,145,At Risk
1089,Khaled Souri,Quneitra,MTN,MTN Syria,MTN,16,6,331000.00,4,2,2,422,Other
1090,Hassan Hassan,Deir ez-Zor,MTN,MTN Syria,MTN,22,11,692000.00,4,5,4,454,Champions
1091,Huda Masri,Daraa,MTN,MTN Syria,MTN,1,5,143000.00,5,2,1,521,Other
1092,Reem Ali,Daraa,MTN,MTN Syria,MTN,10,9,893000.00,5,4,5,545,Champions
1093,Maryam Souri,Raqqa,MTN,MTN Syria,MTN,117,4,345000.00,1,1,2,112,Lost
1094,Mohammad Zoubi,Quneitra,MTN,MTN Syria,MTN,26,4,230000.00,3,1,1,311,Other
1095,Omar Halabi,Idlib,MTN,MTN Syria,MTN,3,5,528000.00,5,2,3,523,Other
1096,Mohammad Souri,Aleppo,MTN,MTN Syria,MTN,10,9,706000.00,5,4,4,544,Champions
1097,Yousef Sayed,Rif Dimashq,MTN,MTN Syria,MTN,8,9,1285000.00,5,4,5,545,Champions
1098,Bashar Kurdi,Damascus,MTN,MTN Syria,MTN,53,6,330000.00,2,2,2,222,Other
1099,Hussein Masri,Quneitra,MTN,MTN Syria,MTN,60,4,520000.00,2,1,3,213,Other
1100,Mustafa Halabi,Idlib,MTN,MTN Syria,MTN,11,8,450000.00,4,4,3,443,Loyal
1101,Noor Omar,Raqqa,MTN,MTN Syria,MTN,1,8,1200000.00,5,4,5,545,Champions
1102,Khaled Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,1,11,587000.00,5,5,4,554,Champions
1103,Rana Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,61,6,595000.00,2,2,4,224,Other
1104,Hussein Ahmad,Raqqa,MTN,MTN Syria,MTN,52,7,366000.00,2,3,2,232,At Risk
1105,Maher Khatib,Homs,MTN,MTN Syria,MTN,91,7,355000.00,1,3,2,132,At Risk
1106,Bashar Hassan,Hama,MTN,MTN Syria,MTN,49,6,368000.00,2,2,2,222,Other
1107,Bashar Dimashqi,Al-Hasakah,MTN,MTN Syria,MTN,58,7,355000.00,2,3,2,232,At Risk
1108,Ahmad Masri,Deir ez-Zor,MTN,MTN Syria,MTN,16,8,558000.00,4,4,4,444,Champions
1109,Sami Zoubi,Hama,MTN,MTN Syria,MTN,39,9,475000.00,3,4,3,343,Loyal
1110,Maher Kurdi,Tartus,MTN,MTN Syria,MTN,13,6,563000.00,4,2,4,424,Other
1111,Maher Rifai,Homs,MTN,MTN Syria,MTN,50,9,553000.00,2,4,4,244,At Risk
1112,Waleed Souri,Homs,MTN,MTN Syria,MTN,16,8,608000.00,4,4,4,444,Champions
1113,Ali Omar,Raqqa,MTN,MTN Syria,MTN,47,4,270000.00,2,1,1,211,Other
1114,Maher Masri,Hama,MTN,MTN Syria,MTN,114,5,415000.00,1,2,3,123,Lost
1115,Bashar Homsi,Damascus,MTN,MTN Syria,MTN,122,5,318000.00,1,2,2,122,Lost
1116,Sarah Kurdi,Latakia,MTN,MTN Syria,MTN,35,8,490000.00,3,4,3,343,Loyal
1117,Noor Sayed,Deir ez-Zor,MTN,MTN Syria,MTN,26,7,324000.00,3,3,2,332,Loyal
1118,Sarah Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,4,8,451000.00,5,4,3,543,Loyal
1119,Aisha Kurdi,Latakia,MTN,MTN Syria,MTN,12,75,4658000.00,4,5,5,455,Champions
1120,Zainab Ali,Aleppo,MTN,MTN Syria,MTN,13,9,683000.00,4,4,4,444,Champions
1121,Layla Sayed,Al-Hasakah,MTN,MTN Syria,MTN,10,9,825000.00,5,4,5,545,Champions
1122,Ali Halabi,Idlib,MTN,MTN Syria,MTN,68,8,448000.00,2,4,3,243,At Risk
1123,Ibrahim Kurdi,Deir ez-Zor,MTN,MTN Syria,MTN,8,13,1033000.00,5,5,5,555,Champions
1124,Huda Shami,Al-Hasakah,MTN,MTN Syria,MTN,12,12,731000.00,4,5,4,454,Champions
1125,Ahmad Shami,Hama,MTN,MTN Syria,MTN,3,4,330000.00,5,1,2,512,New
1126,Ibrahim Rifai,Damascus,MTN,MTN Syria,MTN,24,6,418000.00,3,2,3,323,Other
1127,Noor Homsi,Latakia,MTN,MTN Syria,MTN,11,11,692000.00,4,5,4,454,Champions
1128,Reem Shami,Damascus,MTN,MTN Syria,MTN,54,8,246000.00,2,4,1,241,At Risk
1129,Ibrahim Homsi,Daraa,MTN,MTN Syria,MTN,17,11,621000.00,4,5,4,454,Champions
1130,Huda Dimashqi,Daraa,MTN,MTN Syria,MTN,34,8,566000.00,3,4,4,344,Loyal
1131,Waleed Omar,Homs,MTN,MTN Syria,MTN,83,2,100000.00,1,1,1,111,Lost
1132,Nizar Sayed,As-Suwayda,MTN,MTN Syria,MTN,19,6,423000.00,4,2,3,423,Other
1133,Sami Hassan,Rif Dimashq,MTN,MTN Syria,MTN,48,9,485000.00,2,4,3,243,At Risk
1134,Ahmad Masri,Damascus,MTN,MTN Syria,MTN,21,6,433000.00,4,2,3,423,Other
1135,Huda Sayed,As-Suwayda,MTN,MTN Syria,MTN,141,3,240000.00,1,1,1,111,Lost
1136,Rana Hassan,Quneitra,MTN,MTN Syria,MTN,142,6,275000.00,1,2,2,122,Lost
1137,Waleed Zoubi,Latakia,MTN,MTN Syria,MTN,5,69,4789000.00,5,5,5,555,Champions
1138,Layla Ali,Damascus,MTN,MTN Syria,MTN,79,5,335000.00,1,2,2,122,Lost
1139,Maryam Kurdi,Idlib,MTN,MTN Syria,MTN,1,8,480000.00,5,4,3,543,Loyal
1140,Khaled Ahmad,Tartus,MTN,MTN Syria,MTN,18,6,765000.00,4,2,5,425,Other
1141,Nizar Masri,Damascus,MTN,MTN Syria,MTN,15,10,488000.00,4,5,3,453,Loyal
1142,Noor Masri,Rif Dimashq,MTN,MTN Syria,MTN,18,9,593000.00,4,4,4,444,Champions
1143,Zainab Ahmad,Deir ez-Zor,MTN,MTN Syria,MTN,86,7,623000.00,1,3,4,134,At Risk
1144,Omar Ahmad,Quneitra,MTN,MTN Syria,MTN,18,9,508000.00,4,4,3,443,Loyal
1145,Ahmad Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,57,2,400000.00,2,1,2,212,Other
1146,Hassan Omar,Damascus,MTN,MTN Syria,MTN,20,6,157000.00,4,2,1,421,Other
1147,Maryam Zoubi,Hama,MTN,MTN Syria,MTN,77,5,293000.00,2,2,2,222,Other
1148,Rana Dimashqi,Daraa,MTN,MTN Syria,MTN,36,5,368000.00,3,2,2,322,Other
1149,Hassan Hassan,Rif Dimashq,MTN,MTN Syria,MTN,69,6,283000.00,2,2,2,222,Other
1150,Hussein Shami,Aleppo,MTN,MTN Syria,MTN,4,9,985000.00,5,4,5,545,Champions
1151,Huda Sayed,Idlib,MTN,MTN Syria,MTN,44,6,248000.00,3,2,1,321,Other
1152,Mustafa Homsi,Hama,MTN,MTN Syria,MTN,141,10,973000.00,1,5,5,155,At Risk
1153,Bashar Hassan,Raqqa,MTN,MTN Syria,MTN,61,6,188000.00,2,2,1,221,Other
1154,Ahmad Hassan,Latakia,MTN,MTN Syria,MTN,6,9,471000.00,5,4,3,543,Loyal
1155,Yousef Ali,Quneitra,MTN,MTN Syria,MTN,177,2,50000.00,1,1,1,111,Lost
1156,Zainab Rifai,Hama,MTN,MTN Syria,MTN,22,6,663000.00,4,2,4,424,Other
1157,Aisha Shami,Raqqa,MTN,MTN Syria,MTN,84,3,113000.00,1,1,1,111,Lost
1158,Zainab Souri,Quneitra,MTN,MTN Syria,MTN,13,6,461000.00,4,2,3,423,Other
1159,Ali Homsi,As-Suwayda,MTN,MTN Syria,MTN,70,9,1150000.00,2,4,5,245,At Risk
1160,Maher Ahmad,Quneitra,MTN,MTN Syria,MTN,227,3,245000.00,1,1,1,111,Lost
1161,Layla Ahmad,Tartus,MTN,MTN Syria,MTN,1,8,604000.00,5,4,4,544,Champions
1162,Mustafa Homsi,Tartus,MTN,MTN Syria,MTN,158,8,451000.00,1,4,3,143,At Risk
1163,Maher Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,2,3,238000.00,5,1,1,511,New
1164,Ali Sayed,Idlib,MTN,MTN Syria,MTN,30,5,225000.00,3,2,1,321,Other
1165,Layla Shami,Raqqa,MTN,MTN Syria,MTN,37,7,693000.00,3,3,4,334,Loyal
1166,Khaled Tarabulsi,Quneitra,MTN,MTN Syria,MTN,56,4,193000.00,2,1,1,211,Other
1167,Maryam Ali,Latakia,MTN,MTN Syria,MTN,23,6,111000.00,4,2,1,421,Other
1168,Zainab Halabi,As-Suwayda,MTN,MTN Syria,MTN,25,5,143000.00,3,2,1,321,Other
1169,Sami Rifai,Daraa,MTN,MTN Syria,MTN,35,8,820000.00,3,4,5,345,Loyal
1170,Layla Sayed,Quneitra,MTN,MTN Syria,MTN,2,4,220000.00,5,1,1,511,New
1171,Bashar Masri,As-Suwayda,MTN,MTN Syria,MTN,48,7,978000.00,2,3,5,235,At Risk
1172,Hassan Omar,As-Suwayda,MTN,MTN Syria,MTN,34,8,396000.00,3,4,2,342,Loyal
1173,Maher Masri,Raqqa,MTN,MTN Syria,MTN,11,7,433000.00,4,3,3,433,Loyal
1174,Hassan Masri,Homs,MTN,MTN Syria,MTN,1,9,728000.00,5,4,4,544,Champions
1175,Hassan Masri,Daraa,MTN,MTN Syria,MTN,10,5,93000.00,5,2,1,521,Other
1176,Zainab Omar,Raqqa,MTN,MTN Syria,MTN,61,3,178000.00,2,1,1,211,Other
